date,coin,open,high,low,close,volume,avg_sentiment,sentiment_count,sentiment_7d,sentiment_14d,sentiment_30d,log_return,volatility_14d,future_vol_7d,future_vol_14d,future_vol_30d,future_return_7d,future_return_14d,future_return_30d
2025-03-19,SOL,125.33,136.08,124.2,135.33,4170497.991,0.0,2.0,0.41936428571428574,0.3529857142857143,0.41193111111111114,0.07676598146498344,0.08514170780232141,0.07145037986443187,0.08041317440787654,0.044009399075988186,-0.07766201137959072,-0.022833074706273604,0.2797605852360894
2025-03-20,SOL,135.33,136.12,126.65,127.6,2593287.986,0.9644,2.0,0.49263571428571434,0.3531,0.4344461111111111,-0.05881586917772486,0.08553820735633581,0.07098398245551579,0.07918592638116012,0.042923785938105107,-0.023981191222570475,0.00611285266457684,0.4400470219435737
2025-03-21,SOL,127.6,130.18,124.81,128.48,2400422.348,-0.89,2.0,0.3654928571428572,0.2884428571428571,0.3925277777777778,0.0068728792877620504,0.08000791947319791,0.0705722139902831,0.07919404628314387,0.04512452876606092,-0.01408779576587782,0.007316313823163112,0.3748443337484433
2025-03-22,SOL,128.47,131.84,127.8,128.51,1498168.196,-0.2202,4.0,0.24655000000000002,0.22992857142857145,0.3799677777777778,0.00023347212059823054,0.080053291441386,0.062472903939215556,0.07950890624135291,0.04804113670154071,-0.08629678624231574,-0.01867558944829195,0.3163177962804451
2025-03-23,SOL,128.5,134.06,128.21,132.84,1763485.986,0.46405,4.0,0.2752214285714286,0.20581785714285714,0.3690827777777778,0.03313867418949608,0.08115666125685189,0.06352811715978668,0.08077609710426599,0.048079805686802306,-0.07565492321589884,0.009033423667569984,0.26016260162601634
2025-03-24,SOL,132.85,144.96,132.04,141.01,4554131.645,-0.35015,4.0,0.1377142857142857,0.11904642857142857,0.3806311111111111,0.059685413340592915,0.08371030535095042,0.07028758070541534,0.07943004471485182,0.04375027487841651,-0.24891851641727536,-0.022338841216934857,0.17679597191688545
2025-03-25,SOL,141.01,147.48,138.17,143.64,3529958.67,0.9371,2.0,0.12931428571428571,0.23729642857142857,0.3927255555555556,0.018479359508743253,0.0644622155211456,0.07972053851423874,0.07923721028742783,0.04369765850684067,-0.15476190476190466,-0.049289891395154495,0.16165413533834605
2025-03-30,SOL,124.58,127.08,123.0,124.82,1743775.296,0.5267,2.0,0.20455714285714285,0.31196071428571426,0.37914722222222225,-0.14043746985198513,0.07145037986443187,0.08041317440787654,0.07191526430482081,0.04574261328792326,0.05944560166639978,0.19203653260695397,0.4395128985739467
2025-03-31,SOL,124.83,127.81,122.75,124.54,3730628.853,0.5574,2.0,0.1464142857142857,0.319525,0.3688038888888889,-0.0022457500615909124,0.07098398245551579,0.07918592638116012,0.07179058606825911,0.046603785327106274,0.030833467159145478,0.21326481451742407,0.3972217761361809
2025-04-01,SOL,124.53,130.55,123.74,126.67,3554277.848,0.4842,4.0,0.3427285714285714,0.35411071428571433,0.40082888888888885,0.016958330051235104,0.0705722139902831,0.07919404628314387,0.07270106195242343,,0.02170995500118411,0.15820636299044777,
2025-04-02,SOL,126.68,136.21,117.0,117.42,6288908.68,0.765,2.0,0.4834714285714286,0.3650107142857143,0.4115788888888889,-0.07582802885950128,0.062472903939215556,0.07950890624135291,0.06900296094927409,,0.07400783512178499,0.22594106625787758,
2025-04-04,SOL,117.17,124.0,113.25,122.79,5721072.32,0.93955,4.0,0.5514,0.41331071428571425,0.4141472222222223,0.04471832853638153,0.06352811715978668,0.08077609710426599,0.06847881825654645,,0.09161983874908364,0.19488557700138442,
2025-04-06,SOL,120.33,121.13,103.81,105.91,4934346.985,0.9153,2.0,0.7321785714285715,0.43494642857142857,0.44465722222222226,-0.1478859023168435,0.07028758070541534,0.07943004471485182,0.05092822425578937,,0.301671230289869,0.3868378812199036,
2025-04-11,SOL,112.8,122.65,112.16,121.41,4344066.889,-0.6767,2.0,0.5016357142857143,0.31547500000000006,0.39209722222222226,0.1365835707003061,0.07972053851423874,0.07923721028742783,0.04715218528685514,,0.12478379046207078,0.354583642204102,
2025-04-12,SOL,121.41,134.11,119.41,132.24,4620265.855,0.802,2.0,0.5409642857142857,0.3727607142857143,0.38650388888888887,0.08544520595688501,0.08041317440787654,0.07191526430482081,0.04429777599171475,,0.12515124016938883,0.306563823351482,
2025-04-13,SOL,132.24,133.96,125.32,128.38,4054370.603,0.4939,2.0,0.5318928571428572,0.33915357142857144,0.3776372222222222,-0.029623837629136753,0.07918592638116012,0.07179058606825911,0.042053088427115436,,0.17697460663654785,0.3856519707119488,
2025-04-14,SOL,128.38,136.13,127.98,129.42,4150251.45,0.6799999999999999,4.0,0.5598642857142858,0.4512964285714286,0.3778116666666666,0.00806831374548794,0.07919404628314387,0.07270106195242343,0.044009399075988186,,0.1335960438881163,0.3382012053778396,
2025-04-15,SOL,129.41,134.45,125.82,126.11,3431482.497,0.9732,2.0,0.5896071428571429,0.5365392857142857,0.3781583333333333,-0.025908387661336827,0.07950890624135291,0.06900296094927409,0.042923785938105107,,0.14146380144318438,0.45706129569423526,
2025-04-18,SOL,134.84,136.02,132.47,134.04,2556341.874,-0.6124,2.0,0.3679,0.45965,0.3572383333333333,0.06098372090132651,0.08077609710426599,0.06847881825654645,0.04512452876606092,,0.09459862727544022,0.31781557743957034,
2025-04-20,SOL,139.86,141.96,135.64,137.86,3498098.615,0.7184,2.0,0.33977142857142856,0.535975,0.3612183333333333,0.02810041458839628,0.07943004471485182,0.05092822425578937,0.04804113670154071,,0.06542869577832566,0.2270419265921948,
2025-04-21,SOL,137.86,143.25,133.82,136.56,4657400.503,0.3753,10.0,0.49005714285714286,0.4958464285714285,0.34700833333333336,-0.009474598971320703,0.07923721028742783,0.04715218528685514,0.048079805686802306,,0.20430579964850626,0.2258347978910369,
2025-04-22,SOL,136.57,150.23,134.68,148.79,5078409.536,0.183775,8.0,0.4017392857142857,0.47135178571428576,0.32431249999999995,0.08577183735342071,0.07191526430482081,0.04429777599171475,0.04375027487841651,,0.16123395389475115,0.11526312252167492,
2025-04-23,SOL,148.78,154.21,147.13,151.1,4801378.47,0.339475,8.0,0.3796785714285714,0.4557857142857143,0.35957500000000003,0.015405953439087912,0.07179058606825911,0.042053088427115436,0.04369765850684067,,0.17729980145598945,0.10430178689609537,
2025-05-03,SOL,148.04,149.05,145.82,146.71,1406583.56,0.9371,2.0,0.41640714285714286,0.4881357142857143,0.40809833333333334,-0.029484020127141155,0.07270106195242343,0.044009399075988186,0.04574261328792326,,0.18049212732601716,0.22472905732397241,
2025-05-04,SOL,146.71,147.81,143.5,143.95,1613358.553,0.9607,2.0,0.4146214285714286,0.5021142857142857,0.4250716666666667,-0.01899183209336793,0.06900296094927409,0.042923785938105107,0.046603785327106274,,0.2764848905870094,0.20882250781521372,
2025-05-05,SOL,143.94,147.73,142.5,146.72,2030995.801,0.802,4.0,0.6166785714285715,0.4922892857142857,0.451805,0.019059991449969886,0.06847881825654645,0.04512452876606092,,,0.203925845147219,,
2025-05-06,SOL,146.72,147.23,141.41,146.88,2352310.935,0.9559,2.0,0.6506071428571429,0.4951892857142858,0.463255,0.0010899183640256005,0.05092822425578937,0.04804113670154071,,,0.15168845315904145,,
2025-05-08,SOL,147.32,164.6,147.08,164.46,6040622.618,0.8225,2.0,0.7144928571428572,0.602275,0.4818933333333334,0.11305145267056911,0.04715218528685514,0.048079805686802306,,,0.01787668734038661,,
2025-05-09,SOL,164.46,176.15,161.07,172.78,6318574.649,0.8205,2.0,0.8054535714285714,0.6035964285714286,0.48883,0.049351729387988735,0.04429777599171475,0.04375027487841651,,,-0.0395879152679709,,
2025-05-10,SOL,172.77,178.98,168.72,177.89,3339701.179,0.01579999999999998,4.0,0.7592142857142857,0.5694464285714286,0.45616,0.029146272806440294,0.042053088427115436,0.04369765850684067,,,-0.06200460959019605,,
2025-05-11,SOL,177.89,180.26,169.35,173.19,3210729.52,-0.94995,4.0,0.48963571428571434,0.4530214285714286,0.424495,-0.026776123996226437,0.044009399075988186,0.04574261328792326,,,0.03747329522489751,,
2025-05-13,SOL,174.22,184.83,166.18,183.75,4587043.398,0.3383333333333334,6.0,0.40072619047619046,0.40767380952380955,0.4036261111111112,0.05918688035199418,0.042923785938105107,0.046603785327106274,,,-0.053006802721088486,,
2025-05-14,SOL,183.75,184.88,173.23,176.64,3619155.253,0.22768000000000002,10.0,0.3186804761904762,0.4676795238095238,0.4408821111111111,-0.039462375004215657,0.04512452876606092,,,,,,
2025-05-15,SOL,176.63,178.33,166.7,169.16,3546037.724,0.3616,6.0,0.2337804761904762,0.4421938095238095,0.4602754444444444,-0.04326875048444258,0.04804113670154071,,,,,,
2025-05-16,SOL,169.16,174.21,166.36,167.4,2766386.671,0.9217,2.0,0.24795190476190476,0.48122238095238096,0.4755304444444445,-0.01045885454891279,0.048079805686802306,,,,,,
2025-05-17,SOL,167.4,169.99,164.01,165.94,2262121.706,0.8385,2.0,0.2505233333333333,0.5279884523809524,0.5151521111111111,-0.008759880819235797,0.04375027487841651,,,,,,
2025-05-19,SOL,173.3,173.94,159.44,166.86,4076352.744,0.507925,8.0,0.3208269047619048,0.5400205952380952,0.5008462777777778,0.005528860237789321,0.04369765850684067,,,,,,
2025-05-22,SOL,173.54,180.87,172.59,179.68,3608222.862,0.0,2.0,0.4565340476190477,0.47308488095238094,0.48328961111111113,0.07402235351620452,0.04574261328792326,,,,,,
2025-05-23,SOL,179.68,187.71,173.23,174.01,6112910.776,0.7003,2.0,0.5082435714285715,0.454484880952381,0.4880529444444444,-0.03206472216264619,0.046603785327106274,,,,,,
2025-02-12,XRP,2.413,2.4962,2.3323,2.4734,227957636.0,-0.32215,4.0,-0.042084285714285706,0.22194,0.27810616666666665,,,,0.12394102529995846,0.032264264218039455,0.041602652219616676,-0.04730330718848552,-0.11571116681491067
2025-02-13,XRP,2.4734,2.6061,2.4154,2.5599,212478703.0,0.9528,2.0,-0.03634142857142857,0.27294,0.33527283333333335,0.034374472902692084,,,0.12358382760541782,0.030830142447067405,-0.1412945818196023,-0.1039493730223836,-0.15817024102504007
2025-02-14,XRP,2.56,2.8356,2.53,2.7384,407541122.0,0.7386499999999999,12.0,0.17635857142857142,0.2641935714285714,0.3496678333333333,0.06740561300532674,,,0.12571190389246684,0.030710221689995838,0.07347356120362258,-0.06993134677183754,-0.22345165059888983
2025-02-15,XRP,2.7384,2.8335,2.713,2.7619,184181907.0,0.604075,8.0,0.272605,0.25409535714285714,0.34818533333333335,0.00854504044974045,,,0.12606488802992885,0.04069682079078097,-0.1356312683297729,-0.11796227234874535,-0.15739165067525973
2025-02-18,XRP,2.6599,2.6699,2.4693,2.5628,227170019.0,0.3556,8.0,0.4345907142857143,0.2442167857142857,0.330182,-0.07481843790084944,,,0.12463969644274421,0.04079331730536709,-0.1654830653972218,-0.04818948025597014,-0.08541439051037936
2025-02-19,XRP,2.5629,2.747,2.5121,2.7378,208222691.0,0.5196333333333333,6.0,0.5440154761904762,0.2934763095238095,0.3475031111111111,0.06605426739654528,,,0.12307152575402772,0.03935312750222198,-0.26159690262254376,-0.10508437431514361,-0.13543721236028927
2025-02-20,XRP,2.7378,2.749,2.6671,2.6877,161213675.0,0.4910333333333334,6.0,0.47709166666666664,0.30796619047619045,0.33871172222222223,-0.018468868889769407,,,0.12304737724875174,0.03322706401839753,-0.16184842058265436,-0.08873758231945539,-0.05350299512594414
2025-02-23,XRP,2.574,2.6016,2.5201,2.5763,91398009.0,0.8625,2.0,0.646327380952381,0.30212154761904764,0.36746172222222223,-0.042331548200965,,0.12394102529995846,0.12303123968483991,0.03289374970404824,-0.08535496642471763,-0.08807204129953794,0.0025618134534022285
2025-02-26,XRP,2.3222,2.3314,2.1507,2.1982,364125565.0,0.6221,4.0,0.5990845238095239,0.28137154761904765,0.36485505555555553,-0.1587154174358775,,0.12358382760541782,0.11798581970645447,0.040333864110921096,0.043490128286780116,-0.027067600764261623,0.08525156946592682
2025-03-02,XRP,2.1917,2.999,2.1735,2.9396,806955619.0,0.4939,2.0,0.564120238095238,0.37023940476190476,0.37959838888888886,0.2906346740199162,,0.12571190389246684,0.08281628208676403,0.040361232907608256,-0.13358960402775888,-0.2753435841611104,-0.17403728398421558
2025-03-03,XRP,2.9395,2.9676,2.2976,2.3873,770790136.0,0.3818,2.0,0.5323666666666667,0.4024858333333334,0.3633617222222222,-0.20811049744221027,,0.12606488802992885,0.06465220679802043,0.04086220986630994,0.020441502953126856,-0.0726343568047585,-0.002932182800653549
2025-03-09,XRP,2.3262,2.351,2.083,2.1387,276711052.0,0.0,2.0,0.4815666666666667,0.4580786904761905,0.33941505555555557,-0.10996485242081333,,0.12463969644274421,0.057246371786929796,0.04081856591832761,0.1405526721840369,0.030953382896151682,0.10183756487585915
2025-03-10,XRP,2.1388,2.2613,1.9925,2.0216,391223631.0,-0.7181,2.0,0.30474761904761916,0.4243815476190476,0.3154783888888889,-0.056308890717708046,,0.12307152575402772,0.05482411010106939,0.0402805627839934,0.21196082311040776,0.08389394538979023,0.18480411555203813
2025-03-13,XRP,2.2395,2.347,2.2137,2.2527,243896593.0,0.9732,2.0,0.3736285714285715,0.425360119047619,0.33833505555555554,0.10824021969996347,,0.12304737724875174,0.046628692079266676,0.04034277664345627,0.08722865894260212,-0.006525502730057253,0.0791938562613752
2025-03-14,XRP,2.2526,2.3893,2.2371,2.3564,197286469.0,0.44562500000000005,8.0,0.314075,0.4802011904761905,0.36350255555555555,0.04500553387358432,0.12394102529995846,0.12303123968483991,0.04499377064402603,0.04365929114423427,-0.002970633169241066,-0.07027669326090646,-0.025377694788660476
2025-03-16,XRP,2.3911,2.4109,2.2677,2.2938,151974757.0,0.9485,2.0,0.36070357142857146,0.47989404761904764,0.38555588888888886,-0.026925199717110042,0.12358382760541782,0.11798581970645447,0.04467153385357863,,-0.06761705466910806,-0.03683843403958509,
2025-03-19,XRP,2.2851,2.59,2.2653,2.5469,462181815.0,-0.47513333333333335,6.0,0.2222702380952381,0.3931952380952381,0.3434447777777778,0.1046671024015494,0.12571190389246684,0.08281628208676403,0.032264264218039455,,-0.16361066394440305,-0.14123051552868193,
2025-03-20,XRP,2.5469,2.5638,2.389,2.4361,225573092.0,0.027066666666666638,6.0,0.17159404761904762,0.35198035714285714,0.336387,-0.04447853344162936,0.12606488802992885,0.06465220679802043,0.030830142447067405,,-0.09121136242354577,-0.11538935183284771,
2025-03-23,XRP,2.3712,2.4409,2.365,2.4393,82171646.0,0.9468,2.0,0.30685119047619047,0.3942089285714286,0.33924366666666667,0.0013127129915592095,0.12463969644274421,0.057246371786929796,0.030710221689995838,,-0.09609314147501336,-0.12823350961341362,
2025-03-24,XRP,2.4392,2.5044,2.4134,2.4501,140591390.0,0.891,2.0,0.536722619047619,0.42073511904761907,0.34409533333333336,0.00441772715043827,0.12307152575402772,0.05482411010106939,0.04069682079078097,,-0.10566915636096497,-0.05016121790947303,
2025-03-25,XRP,2.4501,2.4783,2.4071,2.4492,107306341.0,0.7003,2.0,0.49773690476190474,0.4356827380952381,0.35097533333333336,-0.0003673994285402737,0.12304737724875174,0.046628692079266676,0.04079331730536709,,-0.0862322390984811,-0.04299363057324834,
2025-03-26,XRP,2.4491,2.4794,2.328,2.3494,140813082.0,0.8001999999999999,6.0,0.5483904761904762,0.43123273809523816,0.38331533333333334,-0.0416014642140137,0.12303123968483991,0.04499377064402603,0.03935312750222198,,-0.06750659742913101,0.007491274367923628,
2025-04-01,XRP,2.0899,2.1999,2.065,2.1387,206149959.0,-0.5837,2.0,0.3295047619047619,0.34510416666666666,0.35425283333333335,-0.09396180859809321,0.11798581970645447,0.04467153385357863,0.03322706401839753,,0.0330107074390984,0.1894608874549959,
2025-04-04,XRP,2.0648,2.1626,2.016,2.1302,249538859.0,0.9732,2.0,0.5364095238095238,0.37933988095238097,0.3552153333333334,-0.003982295782627224,0.08281628208676403,0.032264264218039455,0.03289374970404824,,0.026758050887240703,0.21251525678340077,
2025-04-22,XRP,2.0855,2.2504,2.0638,2.2139,215792646.3,0.93,2.0,0.6654,0.41849702380952375,0.3557953333333333,0.038539794121114176,0.06465220679802043,0.030830142447067405,0.040333864110921096,,-0.026604634355662182,0.07755544514205703,
2025-04-24,XRP,2.2183,2.2354,2.1166,2.2049,184941421.4,0.0,2.0,0.5301428571428571,0.41849702380952375,0.3808036666666667,-0.0040735097515652114,0.057246371786929796,0.030710221689995838,0.040361232907608256,,-0.03555716812553844,0.10118372715315882,
2025-04-26,XRP,2.1812,2.2483,2.1796,2.1912,89667472.4,0.9894,2.0,0.5441999999999999,0.5404613095238096,0.4161053333333333,-0.006232817429745942,0.05482411010106939,0.04069682079078097,0.04086220986630994,,0.06206644760861635,0.08629974443227462,
2025-04-29,XRP,2.295,2.3147,2.2217,2.238,109021832.7,0.9402,2.0,0.5784714285714285,0.5381041666666667,0.4733886666666667,0.02113327092300224,0.046628692079266676,0.04079331730536709,0.04081856591832761,,0.04731903485254696,0.05294906166219837,
2025-04-30,XRP,2.2379,2.2588,2.1235,2.1908,169161178.8,0.4215,2.0,0.5243714285714286,0.5363809523809524,0.49565,-0.021315835962304353,0.04499377064402603,0.03935312750222198,0.0402805627839934,,0.08042724119043276,0.09329925141500839,
2025-05-02,XRP,2.2122,2.2411,2.192,2.2093,84810475.2,0.54835,4.0,0.6860928571428573,0.5077988095238095,0.48194499999999996,0.008408949347416175,0.04467153385357863,0.03322706401839753,0.04034277664345627,,0.15145068573756393,0.10039378988819991,
2025-05-03,XRP,2.2093,2.22,2.176,2.1872,48541368.0,0.0,2.0,0.5470642857142857,0.5417369047619047,0.4926833333333333,-0.010053536287297434,0.032264264218039455,0.03289374970404824,0.04365929114423427,,0.18091623994147787,0.050018288222384966,
2025-05-06,XRP,2.1306,2.1595,2.0777,2.155,110021214.0,0.2784,4.0,0.4539785714285714,0.5596892857142858,0.4702033333333333,-0.014831463431836903,0.030830142447067405,0.040333864110921096,,,0.10700696055684467,,
2025-05-07,XRP,2.155,2.1716,2.1039,2.1265,91759518.6,-0.7417,2.0,0.3480214285714286,0.43908214285714287,0.42085833333333333,-0.013313287844159808,0.030710221689995838,0.040361232907608256,,,0.14178227133787913,,
2025-05-08,XRP,2.1264,2.3297,2.1176,2.3272,220454318.8,-0.006566666666666647,6.0,0.2057404761904762,0.37497023809523805,0.40050361111111116,0.09018839248730369,0.04069682079078097,0.04086220986630994,,,0.02281711928497776,,
2025-05-09,XRP,2.3272,2.4291,2.2845,2.3439,270485423.5,0.59915,12.0,0.1570190476190476,0.36774523809523807,0.40862194444444444,0.00715038048981651,0.04079331730536709,0.04081856591832761,,,0.005375655958018699,,
2025-05-11,XRP,2.4711,2.4844,2.3283,2.367,162582479.5,0.0,2.0,0.09680476190476191,0.3105880952380952,0.3913008333333333,0.00980712184317567,0.03935312750222198,0.0402805627839934,,,0.011913814955640145,,
2025-05-12,XRP,2.3671,2.6549,2.3515,2.5439,507950822.4,0.82025,4.0,0.13564761904761904,0.41087023809523815,0.4022747222222222,0.07207500599734157,0.03322706401839753,0.04034277664345627,,,-0.0443413656197178,,
2025-05-13,XRP,2.544,2.6053,2.4215,2.5829,230851038.9,0.94835,4.0,0.27112619047619047,0.40909523809523807,0.40513638888888887,0.015214462162221621,0.03289374970404824,0.04365929114423427,,,-0.11084439970575699,,
2025-05-15,XRP,2.5504,2.5719,2.3525,2.3856,209320078.3,0.1909,4.0,0.2586261904761905,0.356302380952381,0.39076305555555557,-0.07946213366307316,0.040333864110921096,,,,,,
2025-05-18,XRP,2.3531,2.4497,2.332,2.428,110034544.5,0.5479333333333333,6.0,0.4428595238095238,0.3954404761904762,0.39256416666666666,0.017617208168914898,0.040361232907608256,,,,,,
2025-05-19,XRP,2.428,2.441,2.2827,2.3803,162880946.4,0.9325,2.0,0.5770119047619048,0.3913761904761905,0.4109208333333333,-0.019841343037387063,0.04086220986630994,,,,,,
2025-05-20,XRP,2.3803,2.409,2.3141,2.3565,136293676.8,-0.6124,2.0,0.4039333333333333,0.2804761904761905,0.3905075,-0.010049062778216203,0.04081856591832761,,,,,,
2025-05-21,XRP,2.3565,2.4288,2.3308,2.3952,175070666.7,0.7798499999999999,4.0,0.5153404761904762,0.306072619047619,0.44043916666666666,0.016289267301578272,0.0402805627839934,,,,,,
2025-05-22,XRP,2.3953,2.4555,2.3881,2.4311,145040194.5,-0.5313,4.0,0.32226190476190475,0.22895476190476188,0.39028916666666663,0.014877095139977661,0.04034277664345627,,,,,,
2025-05-23,XRP,2.4311,2.4799,2.2838,2.2966,197335455.4,-0.6072,2.0,0.10004047619047617,0.1855833333333333,0.355195,-0.05691406146325251,0.04365929114423427,,,,,,
